timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-01-19T17:58:46,stoch_exp,ff3f46dc-42d4-406d-bf83-615369abeb18,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,38.87163080001483,5.839157023211349e-05,1.5021641498017936e-06,14.0,0.0,0.19737625122070312,0.00015116300383346648,0,2.115826018518009e-06,0.00015327882985198448,Germany,DEU,rheinland-pfalz,,,Linux-4.4.0-19041-Microsoft-x86_64-with-glibc2.37,3.11.9,2.8.2,8,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,1,,8.2693,50.005,15.804008483886719,process,N,1.0
