entropy_1,entropy_2,mean_entropy_3,std_entropy_3,mean_entropy_3_scaled,std_entropy_3_scaled,n_bins,S,x1,x2
0.9944066525627802,0.992183779438731,3.8068836949261424,0.017675755032921604,0.9517209237315356,0.004418938758230401,16.0,0.0,-0.4382387749311767,-0.6201955369580812
0.9128699190400287,0.9139014134928694,3.378654026555278,0.014864844482716733,0.9424517065033798,0.004146443506654953,12.0,1.0,-0.2070104860696485,3.151189767852994
0.9999884584088952,0.9998961234639353,3.7856925748518955,0.012952151942084964,0.9464231437129739,0.003238037985521241,16.0,0.0,1.1734328258234543,-0.6358212923153498
0.9964625048848765,0.997895527159741,3.7919231754310636,0.014138957838343237,0.9479807938577659,0.0035347394595858094,16.0,1.0,1.1754995577229084,-0.3624451496642884
0.9634967421655786,0.9587452303135015,4.368468535853159,0.018953769062123156,0.9527817370733249,0.004133898381751661,24.0,1.0,-0.7670551958821816,-1.9018528623856907
0.9944066525627802,0.9972253609153698,3.404727615465697,0.017078522205724332,0.9497247501977487,0.0047639332914329695,12.0,1.0,0.8786910377492445,0.0058012987617752
0.9946583178227808,0.9964625048848765,3.3747315485052547,0.024398786350766696,0.9413575589218546,0.00680586933499544,12.0,0.0,1.2188688949987685,-0.3282545740819913
0.9909324035683699,0.9930610464600562,4.3740387781756995,0.014955975977876925,0.9539966308312706,0.0032619625516074856,24.0,1.0,0.1646151916866647,0.854493595869263
0.9980485963165613,0.9992612140227841,3.411953275134292,0.012054297814666251,0.9517402969899793,0.0033624613401789885,12.0,1.0,0.8265703994941083,-0.0181742484395129
0.9944066525627802,0.9924820324406043,3.819355717363904,0.017605414266066283,0.954838929340976,0.004401353566516571,16.0,1.0,-0.1969166199390768,-0.9598828047471676
0.9977366703420345,0.9968555249870342,5.5665820327246225,0.017769333702886116,0.9543437334162981,0.0030464030111547703,57.0,1.0,-0.7616024279066059,0.2508867333146612
0.9997114417528099,0.9999740313334506,3.8418797576994783,0.014486278612711373,0.9604699394248696,0.0036215696531778432,16.0,0.0,0.0922679361262773,0.1441903967373282
0.94433082595598,0.9506720926870659,4.480535489765277,0.024868594050236757,0.942301050808592,0.005230111971928172,27.0,0.0,1.6048373290877105,0.9166627770367004
0.9989581233509567,0.9997114417528099,2.9416813232663204,0.017175472994103637,0.9279971361870892,0.005418258471821512,9.0,1.0,1.1783640104779602,-0.4968932581706353
0.9995844639313985,0.9998586112670831,3.829975277276012,0.019799966452508252,0.957493819319003,0.004949991613127063,16.0,1.0,1.2614651971540332,-0.9373639109018822
0.9992612140227841,0.9997114417528099,3.3910687326314877,0.019822316363952847,0.9459147011856709,0.005529295316189593,12.0,1.0,0.9944453621178108,-0.2806110249152058
0.9895875212220556,0.9915697693063807,3.759848053847688,0.028610296130658543,0.939962013461922,0.007152574032664636,16.0,1.0,-1.098333831982225,1.6495041472849026
0.9970433402104208,0.9951442089848421,3.7589459467405937,0.03213878901820626,0.9397364866851484,0.008034697254551564,16.0,1.0,-1.3895375907745438,0.388977184310212
0.9946583178227808,0.9962572968375276,3.370137350122996,0.015051776547243734,0.9400760396922015,0.004198586887370747,12.0,1.0,-0.4793485249125375,0.8196000621506255
0.9775387286988189,0.9814538950336537,4.089362125597136,0.01988170770876629,0.9461893015838598,0.004600194004218962,20.0,1.0,-0.0801447913362252,1.4241504199185078
0.994149171480893,0.9949041692998883,4.367114154589634,0.024280115631535412,0.9524863407067652,0.005295597429142841,24.0,1.0,-0.1040114164837685,0.8710412613928002
0.9918796925533511,0.9938858724897721,3.3565270955325324,0.014644338621525825,0.936279555185676,0.004084934952201019,12.0,1.0,0.9262549116729472,0.2867267585750133
0.9885173903891562,0.9902716614103877,3.87992904604001,0.012971586307960283,0.9699822615100026,0.0032428965769900706,16.0,1.0,-0.6298573005139461,1.3329883165338527
0.9989581233509567,0.9995123141215677,3.796772863839024,0.010163536797540328,0.949193215959756,0.002540884199385082,16.0,1.0,-0.7543039338573255,1.0035721645853977
0.9349579708037453,0.9426831892554921,3.7645779388878706,0.019330619632216866,0.9411444847219677,0.0048326549080542165,16.0,1.0,0.8560562830025887,1.8788102419345725
0.9384543826025638,0.9410105056689646,3.41711475896687,0.009035760769789718,0.9531800564941693,0.0025204617253240676,12.0,1.0,1.3837343310949155,1.6853625157470282
0.9984730898903078,0.9988455359952018,4.175559777660147,0.01987694219933126,0.9661335602967661,0.004599091369161069,20.0,1.0,0.5413171102626515,0.3425771368973503
0.9738003694382252,0.980510717879657,4.091267307797561,0.0142594782064671,0.9466301192371382,0.003299332588002867,20.0,1.0,-0.4393467668128535,1.8363017510818231
0.9566172292852868,0.9483407304604878,2.9636482363737606,0.025290590217832264,0.9349269257238909,0.007978292926906808,9.0,1.0,-1.848033472956805,-1.0699643003594317
0.994149171480893,0.9964625048848765,3.7766728256641264,0.02129393748796316,0.9441682064160316,0.00532348437199079,16.0,1.0,0.9346603168588592,0.0378511573598867
0.9759723949639902,0.9709505944546686,4.502583634060535,0.02974066342156208,0.9469379942242304,0.006254756481205938,27.0,1.0,0.4985636637228576,-1.579001679841159
0.9999740313334506,0.9997114417528099,2.967129526079874,0.020784445024747463,0.936025150352085,0.006556762388791709,9.0,1.0,-0.8273165687333588,0.4217066135486343
0.9809852696140273,0.9823733825422627,3.4328102059472885,0.01616817028173143,0.9575581907081985,0.004509997044175228,12.0,1.0,1.3143558986288244,0.6076601652261528
0.9993506898146103,0.9995844639313985,4.110296539362021,0.01768788804109439,0.9510330688343261,0.004092591929518282,20.0,1.0,0.2821462794581943,0.207156444341656
0.9906049558738163,0.9899325174518773,4.888014366449123,0.02559561810100972,0.9529624998856965,0.004990096669739755,35.0,1.0,-0.874731147017228,-0.1105269167565576
0.9975720245861465,0.9964625048848764,3.413516245605675,0.016654276559384222,0.9521762765772326,0.004645592961163194,12.0,1.0,-0.0416577396214368,-0.7653802664602943
0.9930610464600562,0.9912540071703689,3.820921372164155,0.018399374671973872,0.9552303430410387,0.004599843667993468,16.0,1.0,0.6303324270823009,-1.5486120305057995
0.9628362283917511,0.9691686336805818,4.1287075273353535,0.02560461425899849,0.9552929703341017,0.005924349895891949,20.0,0.0,0.2438031578145291,1.5320650250173145
0.9994343896240241,0.99819587904281,3.76351260072492,0.02080526337567833,0.94087815018123,0.005201315843919582,16.0,1.0,0.3478112451892571,-0.6381726267629755
0.9962572968375276,0.9946583178227809,3.3862824958546107,0.014277534929103542,0.9445796142005447,0.003982617649761021,12.0,0.0,-0.3256066634452185,-0.2636251961497772
0.9933418121880535,0.9953784388202257,4.380111962050501,0.019731693684301322,0.9553212183003819,0.004303567080689918,24.0,1.0,1.187490807975783,-0.3147366512105898
0.9946583178227808,0.996046287934431,4.171174281564375,0.01928317716966402,0.9651188520463074,0.004461707077559931,20.0,0.0,0.435448916519302,0.2089115948361719
0.9944066525627802,0.9962572968375276,4.518396808918082,0.020745064469370772,0.9502636617295817,0.004362892804494689,27.0,1.0,0.6554634820861849,0.0647330793004341
0.9987271686073539,0.9995844639313985,3.404266586642496,0.02073509785539197,0.9495961494597752,0.005783909274147459,12.0,1.0,1.1783640104779602,-0.4968932581706353
0.9951442089848421,0.9915697693063807,4.182868155160127,0.028042824232932518,0.9678245596238085,0.0064884985629691146,20.0,1.0,-1.044552155431792,-0.1699672394547469
0.9732424074349137,0.9785531675659291,3.4177681190897644,0.014350520442831506,0.9533623066914206,0.0040029764439502005,12.0,1.0,1.640209170006866,0.4604981302306726
0.9984730898903078,0.9994343896240241,4.711838104680813,0.014779044040029903,0.9510802175525548,0.002983136540036667,31.0,1.0,0.0701039214544554,0.5466629174230484
0.9990649315776107,0.9997114417528099,2.9768946503100393,0.022579143388676753,0.9391057040641517,0.007122926687036227,9.0,0.0,0.0239067848242748,-0.0043497313084348
