gamma,acc,dp,acc_threshold,dp_threshold,optimal_threshold
0.0,0.7215568862275449,0.0135282091435035,0.6646706586826348,0.01670364087172127,0.6750299572944641
0.1,0.6946107784431138,0.0,0.5988023952095808,0.08969507155596157,0.6964706659317017
0.2,0.6946107784431138,0.0,0.5359281437125748,0.04658749836878506,0.6978003025054932
0.30000000000000004,0.6946107784431138,0.0,0.4880239520958084,0.12349384488233506,0.7041039824485779
0.4,0.6946107784431138,0.0,0.437125748502994,0.06811953542998828,0.7160229802131652
0.5,0.6946107784431138,0.0,0.46706586826347307,0.06307364391665582,0.7022368907928467
0.6000000000000001,0.6946107784431138,0.0,0.5149700598802395,0.018095610944364737,0.6931869506835937
0.7000000000000001,0.6946107784431138,0.0,0.562874251497006,0.04436904606550962,0.6891293287277221
0.8,0.6946107784431138,0.0,0.4221556886227545,0.1601200574187655,0.715179443359375
0.9,0.6946107784431138,0.0,0.5269461077844312,0.08273522119274435,0.6937795996665954
1.0,0.49700598802395207,0.06820653355952844,0.47904191616766467,0.042455087215624854,0.5052853941917419
