timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-01-19T21:51:03,stoch_exp,2331dc59-0ba6-429c-8d41-c75847fc9beb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2968.2700273999994,0.004530545343312793,1.5263252000294728e-06,14.0,0.0,0.4782700538635254,0.011542128335499998,0,0.00035062752042018476,0.01189275585592018,Germany,DEU,rheinland-pfalz,,,Linux-4.4.0-19041-Microsoft-x86_64-with-glibc2.37,3.11.9,2.8.2,8,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,1,,8.2693,50.005,15.804008483886719,process,N,1.0
