gamma,acc,dp,acc_threshold,dp_threshold,optimal_threshold
0.0,0.852979036410445,0.1662063794136579,0.78411180581096,0.3293427003307507,0.8124569773674011
0.1,0.808477381390217,0.12207563484140194,0.7358403824935638,0.23795565774061156,0.7621721625328064
0.2,0.7843876425156308,0.06006787799956792,0.6723979404192718,0.10374526741327805,0.7799909710884094
0.30000000000000004,0.7797903641044501,0.043924003925818855,0.6735012872379551,0.11303320457970434,0.7639557361602783
0.4,0.765630746598014,0.03186689553654465,0.642515630746598,0.06811357619954928,0.7730230689048767
0.5,0.7666421478484737,0.018932523909137577,0.6426075763148216,0.049037025137684154,0.7621905446052551
0.6000000000000001,0.764435454211107,0.006105284650704368,0.6236667892607576,0.06207425147797796,0.7598979711532593
0.7000000000000001,0.7596542846634792,0.002172132651795722,0.5821993379919088,0.041591115430525294,0.7681735038757325
0.8,0.7591026112541376,0.0,0.5517653549098933,0.02441193400355801,0.7612202763557434
